2024-11-27 09:09:46.878|INFO|main|w.f.o.OfficeControllerApplication|line-51||Starting OfficeControllerApplication using Java 17.0.11 with PID 38056 (D:\Project\OfficeController\target\classes started by admin in D:\Project\OfficeController)
2024-11-27 09:09:46.880|INFO|main|w.f.o.OfficeControllerApplication|line-630||No active profile set, falling back to 1 default profile: "default"
2024-11-27 09:09:47.976|INFO|main|o.s.d.r.c.RepositoryConfigurationDelegate|line-291||Multiple Spring Data modules found, entering strict repository configuration mode
2024-11-27 09:09:47.979|INFO|main|o.s.d.r.c.RepositoryConfigurationDelegate|line-138||Bootstrapping Spring Data Redis repositories in DEFAULT mode.
2024-11-27 09:09:48.012|INFO|main|o.s.d.r.c.RepositoryConfigurationDelegate|line-208||Finished Spring Data repository scanning in 15 ms. Found 0 Redis repository interfaces.
2024-11-27 09:09:48.659|INFO|main|o.s.b.w.e.t.TomcatWebServer|line-108||Tomcat initialized with port(s): 8088 (http)
2024-11-27 09:09:48.677|INFO|main|o.a.c.h.Http11NioProtocol|line-173||Initializing ProtocolHandler ["http-nio-8088"]
2024-11-27 09:09:48.680|INFO|main|o.a.c.c.StandardService|line-173||Starting service [Tomcat]
2024-11-27 09:09:48.681|INFO|main|o.a.c.c.StandardEngine|line-173||Starting Servlet engine: [Apache Tomcat/10.1.5]
2024-11-27 09:09:48.775|INFO|main|o.a.c.c.C.[.[.[/]|line-173||Initializing Spring embedded WebApplicationContext
2024-11-27 09:09:48.776|INFO|main|o.s.b.w.s.c.ServletWebServerApplicationContext|line-291||Root WebApplicationContext: initialization completed in 1853 ms
2024-11-27 09:09:48.927|INFO|main|w.f.o.c.s.MyFilter|line-16||MyFilter来啦！！！！
2024-11-27 09:09:49.998|INFO|main|w.f.o.c.o.OssConfiguration|line-17||创建 OssUtil
2024-11-27 09:09:51.074|INFO|main|o.s.b.a.e.w.EndpointLinksResolver|line-58||Exposing 1 endpoint(s) beneath base path '/actuator'
2024-11-27 09:09:51.158|INFO|main|o.a.c.h.Http11NioProtocol|line-173||Starting ProtocolHandler ["http-nio-8088"]
2024-11-27 09:09:51.185|INFO|main|o.s.b.w.e.t.TomcatWebServer|line-220||Tomcat started on port(s): 8088 (http) with context path ''
2024-11-27 09:09:51.204|INFO|main|w.f.o.OfficeControllerApplication|line-57||Started OfficeControllerApplication in 4.729 seconds (process running for 8.378)
2024-11-27 09:10:17.560|INFO|http-nio-8088-exec-2|o.a.c.c.C.[.[.[/]|line-173||Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-11-27 09:10:17.560|INFO|http-nio-8088-exec-2|o.s.w.s.DispatcherServlet|line-532||Initializing Servlet 'dispatcherServlet'
2024-11-27 09:10:17.562|INFO|http-nio-8088-exec-2|o.s.w.s.DispatcherServlet|line-554||Completed initialization in 2 ms
2024-11-27 09:10:17.642|INFO|http-nio-8088-exec-2|c.z.h.HikariDataSource|line-110|traceId_2967678882864500|HikariPool-1 - Starting...
2024-11-27 09:10:17.809|INFO|http-nio-8088-exec-2|c.z.h.p.HikariPool|line-565|traceId_2967678882864500|HikariPool-1 - Added connection com.mysql.cj.jdbc.ConnectionImpl@2d7ec93b
2024-11-27 09:10:17.819|INFO|http-nio-8088-exec-2|c.z.h.HikariDataSource|line-123|traceId_2967678882864500|HikariPool-1 - Start completed.
2024-11-27 09:10:18.344|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_2967678882864500|请求耗时：770ms
2024-11-27 09:10:21.578|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_2967682791951300|请求耗时：104ms
2024-11-27 09:10:21.751|INFO|http-nio-8088-exec-7|w.f.o.c.s.MyFilter|line-35|traceId_2967683062691600|请求耗时：6ms
2024-11-27 09:10:23.317|INFO|http-nio-8088-exec-10|w.f.o.c.s.MyFilter|line-35|traceId_2967684632859000|请求耗时：3ms
2024-11-27 09:10:23.423|INFO|http-nio-8088-exec-3|w.f.o.c.s.MyFilter|line-35|traceId_2967684679971800|请求耗时：62ms
2024-11-27 09:10:24.120|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_2967685406478100|请求耗时：32ms
2024-11-27 09:10:30.812|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_2967692126584200|请求耗时：4ms
2024-11-27 09:10:30.897|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_2967692179889400|请求耗时：36ms
2024-11-27 09:10:34.038|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_2967695329533000|请求耗时：28ms
2024-11-27 09:10:34.110|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_2967695320906600|请求耗时：107ms
2024-11-27 09:10:53.959|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_2967714676911100|请求耗时：601ms
2024-11-27 09:11:05.763|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_2967726845858500|请求耗时：235ms
2024-11-27 09:13:06.273|INFO|http-nio-8088-exec-5|w.f.o.c.s.MyFilter|line-35|traceId_2967847572230100|请求耗时：20ms
2024-11-27 09:13:06.333|INFO|http-nio-8088-exec-8|w.f.o.c.s.MyFilter|line-35|traceId_2967847572230400|请求耗时：80ms
2024-11-27 09:13:21.532|INFO|http-nio-8088-exec-4|w.f.o.c.s.MyFilter|line-35|traceId_2967862831722800|请求耗时：20ms
2024-11-27 09:13:21.566|INFO|http-nio-8088-exec-6|w.f.o.c.s.MyFilter|line-35|traceId_2967862831722900|请求耗时：54ms
2024-11-27 09:13:47.861|INFO|http-nio-8088-exec-9|w.f.o.c.s.MyFilter|line-35|traceId_2967889154799000|请求耗时：26ms
2024-11-27 09:13:47.901|INFO|http-nio-8088-exec-2|w.f.o.c.s.MyFilter|line-35|traceId_2967889154784800|请求耗时：66ms
2024-11-27 09:13:52.584|INFO|http-nio-8088-exec-1|w.f.o.c.s.MyFilter|line-35|traceId_2967893853919500|请求耗时：49ms
